Frame,X,Y,Z
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.383929044008255,-0.05804653838276863,0.47777560353279114
4,0.383929044008255,-0.05804653838276863,0.47777560353279114
5,0.383929044008255,-0.05804653838276863,0.47777560353279114
6,0.383929044008255,-0.05804653838276863,0.47777560353279114
7,0.383929044008255,-0.05804653838276863,0.47777560353279114
8,0.37285342812538147,-0.05912511795759201,0.494384765625
9,0.37285342812538147,-0.05912511795759201,0.494384765625
10,0.37285342812538147,-0.05912511795759201,0.494384765625
11,0.37285342812538147,-0.05912511795759201,0.494384765625
12,0.37285342812538147,-0.05912511795759201,0.494384765625
13,0.37285342812538147,-0.05912511795759201,0.494384765625
14,0.37285342812538147,-0.05912511795759201,0.494384765625
15,0.3640414774417877,-0.05743836238980293,0.48028063774108887
16,0.3640414774417877,-0.05743836238980293,0.48028063774108887
17,0.3617911636829376,-0.05694057419896126,0.4761183261871338
18,0.3563271760940552,-0.057114385068416595,0.4701031446456909
19,0.34017568826675415,-0.05398424714803696,0.4443392753601074
20,0.3406549394130707,-0.05334727093577385,0.4460722804069519
21,0.32308444380760193,-0.051233015954494476,0.4283936023712158
22,0.31613942980766296,-0.05013170838356018,0.4191848337650299
23,0.29645562171936035,-0.04677468165755272,0.3911144733428955
24,0.3198763132095337,-0.049486588686704636,0.42736977338790894
25,0.3121165931224823,-0.0474938228726387,0.41700243949890137
26,0.2999381124973297,-0.04687803238630295,0.4048421084880829
27,0.2827768325805664,-0.044082801789045334,0.38070231676101685
28,0.2827768325805664,-0.044082801789045334,0.38070231676101685
29,0.2827768325805664,-0.044082801789045334,0.38070231676101685
30,0.2827768325805664,-0.044082801789045334,0.38070231676101685
31,0.2947485148906708,-0.045831866562366486,0.3958073556423187
32,0.3100039064884186,-0.04912027716636658,0.4173581302165985
33,0.3100039064884186,-0.04912027716636658,0.4173581302165985
34,0.3100039064884186,-0.04912027716636658,0.4173581302165985
35,0.3100039064884186,-0.04912027716636658,0.4173581302165985
36,0.3100039064884186,-0.04912027716636658,0.4173581302165985
37,0.3100039064884186,-0.04912027716636658,0.4173581302165985
38,0.3100039064884186,-0.04912027716636658,0.4173581302165985
39,0.22228620946407318,-0.04101920500397682,0.3324265778064728
40,0.22228620946407318,-0.04101920500397682,0.3324265778064728
41,0.22228620946407318,-0.04101920500397682,0.3324265778064728
42,0.22228620946407318,-0.04101920500397682,0.3324265778064728
43,0.22228620946407318,-0.04101920500397682,0.3324265778064728
44,0.22228620946407318,-0.04101920500397682,0.3324265778064728
45,0.22228620946407318,-0.04101920500397682,0.3324265778064728
46,0.22228620946407318,-0.04101920500397682,0.3324265778064728
47,0.22228620946407318,-0.04101920500397682,0.3324265778064728
48,0.22228620946407318,-0.04101920500397682,0.3324265778064728
49,0.22228620946407318,-0.04101920500397682,0.3324265778064728
50,0.24531224370002747,-0.06376619637012482,0.3998059332370758
51,0.24531224370002747,-0.06376619637012482,0.3998059332370758
52,0.24531224370002747,-0.06376619637012482,0.3998059332370758
53,0.24531224370002747,-0.06376619637012482,0.3998059332370758
54,0.24531224370002747,-0.06376619637012482,0.3998059332370758
55,0.24531224370002747,-0.06376619637012482,0.3998059332370758
56,0.24531224370002747,-0.06376619637012482,0.3998059332370758
57,0.24531224370002747,-0.06376619637012482,0.3998059332370758
58,0.21072639524936676,-0.06070234626531601,0.38518455624580383
59,0.21072639524936676,-0.06070234626531601,0.38518455624580383
60,0.21072639524936676,-0.06070234626531601,0.38518455624580383
61,0.21072639524936676,-0.06070234626531601,0.38518455624580383
62,0.21072639524936676,-0.06070234626531601,0.38518455624580383
63,0.21072639524936676,-0.06070234626531601,0.38518455624580383
64,0.21072639524936676,-0.06070234626531601,0.38518455624580383
65,0.21072639524936676,-0.06070234626531601,0.38518455624580383
66,0.21072639524936676,-0.06070234626531601,0.38518455624580383
67,0.4823048412799835,-0.0047688670456409454,0.6363057494163513
68,0.4823048412799835,-0.0047688670456409454,0.6363057494163513
69,0.4823048412799835,-0.0047688670456409454,0.6363057494163513
70,0.4823048412799835,-0.0047688670456409454,0.6363057494163513
71,0.4823048412799835,-0.0047688670456409454,0.6363057494163513
72,0.4874734580516815,-0.0073004174046218395,0.6463651061058044
73,0.48883193731307983,-0.007302365731447935,0.6465376019477844
74,0.1964680254459381,-0.09441728889942169,0.4439150393009186
75,0.20125675201416016,-0.09713563323020935,0.45669567584991455
76,0.20125675201416016,-0.09713563323020935,0.45669567584991455
77,0.48542043566703796,-0.007325032725930214,0.6485444903373718
78,0.17866607010364532,-0.08891952037811279,0.4143650531768799
79,0.17964594066143036,-0.11083146929740906,0.4024505317211151
80,0.4839893877506256,-0.00855373963713646,0.6482781767845154
81,0.4859963655471802,-0.009801087900996208,0.6493139266967773
82,0.1848248392343521,-0.08959110826253891,0.4212241470813751
83,0.18717780709266663,-0.0903404951095581,0.4247474670410156
