Frame,X,Y,Z
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,-0.1235344186425209,-0.15508826076984406,0.4058845341205597
15,-0.1235344186425209,-0.15508826076984406,0.4058845341205597
16,-0.1253557652235031,-0.15543265640735626,0.40678584575653076
17,-0.12610553205013275,-0.15540337562561035,0.4067092537879944
18,-0.12610553205013275,-0.15540337562561035,0.4067092537879944
19,-0.12610553205013275,-0.15540337562561035,0.4067092537879944
20,-0.12610553205013275,-0.15540337562561035,0.4067092537879944
21,-0.12610553205013275,-0.15540337562561035,0.4067092537879944
22,-0.1257523149251938,-0.1743713617324829,0.4131716191768646
23,-0.12926961481571198,-0.1764541119337082,0.41437268257141113
24,-0.1309225708246231,-0.17734646797180176,0.41461679339408875
25,-0.1312265396118164,-0.17696800827980042,0.4155794680118561
26,-0.12673097848892212,-0.16887159645557404,0.39656639099121094
27,-0.13881199061870575,-0.16889077425003052,0.39661145210266113
28,-0.1265193074941635,-0.16934235394001007,0.395904004573822
29,-0.117682084441185,-0.1424085795879364,0.3344224691390991
30,-0.11384967714548111,-0.13838613033294678,0.32353174686431885
31,-0.11384967714548111,-0.13838613033294678,0.32353174686431885
32,-0.12149316817522049,-0.14898993074893951,0.3452526032924652
33,-0.1286924034357071,-0.1571231186389923,0.3657110035419464
34,-0.12883791327476501,-0.15799696743488312,0.3661244809627533
35,-0.1181822270154953,-0.1586458534002304,0.36762815713882446
36,-0.11638046056032181,-0.15904954075813293,0.36856362223625183
37,-0.11204750090837479,-0.1524532288312912,0.3548416197299957
38,-0.1131925955414772,-0.15401124954223633,0.3584679961204529
39,-0.1131925955414772,-0.15401124954223633,0.3584679961204529
40,-0.1131925955414772,-0.15401124954223633,0.3584679961204529
41,-0.11374407261610031,-0.15595494210720062,0.36460569500923157
42,-0.11374407261610031,-0.15595494210720062,0.36460569500923157
43,-0.11374407261610031,-0.15595494210720062,0.36460569500923157
44,-0.1156575083732605,-0.1576177179813385,0.36849310994148254
45,-0.11682703346014023,-0.1577959954738617,0.3722193241119385
46,-0.11840713769197464,-0.16039319336414337,0.3749818801879883
47,-0.12013192474842072,-0.1617555022239685,0.3781667947769165
48,-0.12013192474842072,-0.1617555022239685,0.3781667947769165
49,-0.12132861465215683,-0.16409307718276978,0.38193389773368835
50,-0.12132861465215683,-0.16409307718276978,0.38193389773368835
51,-0.12132861465215683,-0.16409307718276978,0.38193389773368835
52,-0.12125896662473679,-0.16374456882476807,0.37944334745407104
53,-0.12125896662473679,-0.16374456882476807,0.37944334745407104
54,-0.12104128301143646,-0.16345062851905823,0.3787621855735779
55,-0.12104128301143646,-0.16345062851905823,0.3787621855735779
56,-0.12104128301143646,-0.16345062851905823,0.3787621855735779
57,-0.12104128301143646,-0.16345062851905823,0.3787621855735779
58,-0.12462053447961807,-0.16581425070762634,0.38765573501586914
59,-0.12351246923208237,-0.1638479232788086,0.3864949941635132
60,-0.1226675882935524,-0.16296692192554474,0.3861488699913025
61,-0.12165526300668716,-0.16089381277561188,0.382962167263031
62,-0.12165526300668716,-0.16089381277561188,0.382962167263031
63,-0.45088979601860046,0.03540780767798424,0.7431844472885132
64,-0.11584426462650299,-0.15918512642383575,0.38061776757240295
65,-0.11240854859352112,-0.15741439163684845,0.37638387084007263
66,-0.11074770241975784,-0.15608234703540802,0.373198926448822
67,-0.11086852848529816,-0.15940530598163605,0.37601548433303833
68,-0.11837830394506454,-0.1716533601284027,0.40673133730888367
69,-0.1209670901298523,-0.17426864802837372,0.4129282236099243
70,-0.1206493228673935,-0.17609691619873047,0.4172603189945221
71,-0.11899338662624359,-0.17637716233730316,0.41981586813926697
72,-0.11892928928136826,-0.17468643188476562,0.41958972811698914
73,-0.11693678051233292,-0.17330051958560944,0.4181707799434662
74,-0.11465287208557129,-0.1702941358089447,0.4128105044364929
75,-0.1161642074584961,-0.16060921549797058,0.4182520806789398
76,-0.11352132260799408,-0.1610400229692459,0.4173075556755066
77,-0.10941067337989807,-0.1581849306821823,0.4078991711139679
78,-0.10915470123291016,-0.15929962694644928,0.41279760003089905
79,-0.10396861284971237,-0.16412605345249176,0.3960329592227936
80,-0.10364702343940735,-0.1643691211938858,0.39480793476104736
81,-0.10282636433839798,-0.16350719332695007,0.39453965425491333
82,-0.10255296528339386,-0.16382068395614624,0.39349064230918884
83,-0.10266125947237015,-0.16280585527420044,0.39105305075645447
84,-0.10031962394714355,-0.16025309264659882,0.38492143154144287
85,-0.10089176893234253,-0.16073046624660492,0.3843127489089966
86,-0.10079379379749298,-0.16130444407463074,0.38393956422805786
