Frame,X,Y,Z
216,-0.2413559854030609,-0.17860333621501923,0.5404183268547058
217,-0.2413559854030609,-0.17860333621501923,0.5404183268547058
218,-0.2413559854030609,-0.17860333621501923,0.5404183268547058
219,-0.2413559854030609,-0.17860333621501923,0.5404183268547058
220,-0.2413559854030609,-0.17860333621501923,0.5404183268547058
221,-0.24634520709514618,-0.1789632886648178,0.5446385741233826
222,-0.24710561335086823,-0.17894306778907776,0.550948441028595
223,-0.24748635292053223,-0.18103408813476562,0.5541447997093201
224,-0.25247058272361755,-0.18205690383911133,0.5605356097221375
225,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
226,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
227,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
228,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
229,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
230,-0.25190314650535583,-0.18271033465862274,0.5592758059501648
231,-0.24857263267040253,-0.17924611270427704,0.5518814325332642
232,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
233,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
234,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
235,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
236,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
237,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
238,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
239,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
240,-0.24838121235370636,-0.17806030809879303,0.5514563918113708
241,-0.24512869119644165,-0.17826664447784424,0.548865795135498
242,-0.24512869119644165,-0.17826664447784424,0.548865795135498
243,-0.24512869119644165,-0.17826664447784424,0.548865795135498
244,-0.24512869119644165,-0.17826664447784424,0.548865795135498
245,-0.24512869119644165,-0.17826664447784424,0.548865795135498
246,-0.2475626915693283,-0.1803227812051773,0.5519675016403198
247,-0.2492157518863678,-0.18229912221431732,0.5580170750617981
248,-0.24713608622550964,-0.18260608613491058,0.5557246804237366
249,-0.24897544085979462,-0.1821233183145523,0.5574789643287659
250,-0.24837683141231537,-0.18140050768852234,0.5585146546363831
251,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
252,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
253,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
254,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
255,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
256,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
257,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
258,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
259,-0.24762333929538727,-0.18190816044807434,0.5568203330039978
260,-0.2505234181880951,-0.18218988180160522,0.5609450340270996
261,-0.2505234181880951,-0.18218988180160522,0.5609450340270996
262,-0.2505234181880951,-0.18218988180160522,0.5609450340270996
263,-0.2505234181880951,-0.18218988180160522,0.5609450340270996
264,-0.2505234181880951,-0.18218988180160522,0.5609450340270996
265,-0.25150221586227417,-0.18397164344787598,0.563136637210846
266,-0.2314765453338623,-0.1875360906124115,0.5912401676177979
267,-0.2321484088897705,-0.18627247214317322,0.5872563719749451
268,-0.22673892974853516,-0.1839056760072708,0.5763423442840576
269,-0.22882281243801117,-0.18427562713623047,0.5844619274139404
270,-0.22541175782680511,-0.18262255191802979,0.575749397277832
271,-0.22413501143455505,-0.18179364502429962,0.5697234869003296
272,-0.22160710394382477,-0.17974328994750977,0.5632978677749634
273,-0.216860830783844,-0.17779965698719025,0.5539085268974304
274,-0.216860830783844,-0.17779965698719025,0.5539085268974304
275,-0.216860830783844,-0.17779965698719025,0.5539085268974304
276,-0.216860830783844,-0.17779965698719025,0.5539085268974304
277,-0.216860830783844,-0.17779965698719025,0.5539085268974304
278,-0.216860830783844,-0.17779965698719025,0.5539085268974304
279,-0.216860830783844,-0.17779965698719025,0.5539085268974304
280,-0.216860830783844,-0.17779965698719025,0.5539085268974304
281,-0.216860830783844,-0.17779965698719025,0.5539085268974304
282,-0.216860830783844,-0.17779965698719025,0.5539085268974304
283,-0.216860830783844,-0.17779965698719025,0.5539085268974304
284,-0.216860830783844,-0.17779965698719025,0.5539085268974304
285,-0.216860830783844,-0.17779965698719025,0.5539085268974304
286,-0.216860830783844,-0.17779965698719025,0.5539085268974304
287,-0.216860830783844,-0.17779965698719025,0.5539085268974304
288,-0.216860830783844,-0.17779965698719025,0.5539085268974304
289,-0.216860830783844,-0.17779965698719025,0.5539085268974304
290,-0.216860830783844,-0.17779965698719025,0.5539085268974304
291,-0.216860830783844,-0.17779965698719025,0.5539085268974304
292,-0.216860830783844,-0.17779965698719025,0.5539085268974304
293,-0.216860830783844,-0.17779965698719025,0.5539085268974304
294,-0.216860830783844,-0.17779965698719025,0.5539085268974304
295,-0.216860830783844,-0.17779965698719025,0.5539085268974304
296,-0.216860830783844,-0.17779965698719025,0.5539085268974304
297,-0.216860830783844,-0.17779965698719025,0.5539085268974304
298,-0.216860830783844,-0.17779965698719025,0.5539085268974304
299,-0.216860830783844,-0.17779965698719025,0.5539085268974304
300,-0.216860830783844,-0.17779965698719025,0.5539085268974304
301,-0.216860830783844,-0.17779965698719025,0.5539085268974304
302,-0.216860830783844,-0.17779965698719025,0.5539085268974304
303,-0.216860830783844,-0.17779965698719025,0.5539085268974304
304,-0.216860830783844,-0.17779965698719025,0.5539085268974304
305,-0.216860830783844,-0.17779965698719025,0.5539085268974304
306,-0.216860830783844,-0.17779965698719025,0.5539085268974304
307,-0.216860830783844,-0.17779965698719025,0.5539085268974304
308,-0.216860830783844,-0.17779965698719025,0.5539085268974304
309,-0.216860830783844,-0.17779965698719025,0.5539085268974304
310,-0.216860830783844,-0.17779965698719025,0.5539085268974304
311,-0.216860830783844,-0.17779965698719025,0.5539085268974304
312,-0.216860830783844,-0.17779965698719025,0.5539085268974304
313,-0.216860830783844,-0.17779965698719025,0.5539085268974304
314,-0.216860830783844,-0.17779965698719025,0.5539085268974304
315,-0.216860830783844,-0.17779965698719025,0.5539085268974304
316,-0.216860830783844,-0.17779965698719025,0.5539085268974304
317,-0.216860830783844,-0.17779965698719025,0.5539085268974304
318,-0.216860830783844,-0.17779965698719025,0.5539085268974304
319,-0.216860830783844,-0.17779965698719025,0.5539085268974304
320,-0.216860830783844,-0.17779965698719025,0.5539085268974304
321,-0.216860830783844,-0.17779965698719025,0.5539085268974304
322,-0.216860830783844,-0.17779965698719025,0.5539085268974304
323,-0.216860830783844,-0.17779965698719025,0.5539085268974304
324,-0.216860830783844,-0.17779965698719025,0.5539085268974304
325,-0.216860830783844,-0.17779965698719025,0.5539085268974304
326,-0.216860830783844,-0.17779965698719025,0.5539085268974304
327,-0.216860830783844,-0.17779965698719025,0.5539085268974304
328,-0.216860830783844,-0.17779965698719025,0.5539085268974304
329,-0.216860830783844,-0.17779965698719025,0.5539085268974304
330,-0.216860830783844,-0.17779965698719025,0.5539085268974304
331,-0.216860830783844,-0.17779965698719025,0.5539085268974304
332,-0.216860830783844,-0.17779965698719025,0.5539085268974304
333,-0.216860830783844,-0.17779965698719025,0.5539085268974304
334,-0.216860830783844,-0.17779965698719025,0.5539085268974304
335,-0.216860830783844,-0.17779965698719025,0.5539085268974304
336,-0.216860830783844,-0.17779965698719025,0.5539085268974304
337,-0.216860830783844,-0.17779965698719025,0.5539085268974304
338,-0.216860830783844,-0.17779965698719025,0.5539085268974304
339,-0.216860830783844,-0.17779965698719025,0.5539085268974304
340,-0.216860830783844,-0.17779965698719025,0.5539085268974304
341,-0.216860830783844,-0.17779965698719025,0.5539085268974304
342,-0.216860830783844,-0.17779965698719025,0.5539085268974304
343,-0.216860830783844,-0.17779965698719025,0.5539085268974304
344,-0.216860830783844,-0.17779965698719025,0.5539085268974304
345,-0.216860830783844,-0.17779965698719025,0.5539085268974304
346,-0.216860830783844,-0.17779965698719025,0.5539085268974304
347,-0.216860830783844,-0.17779965698719025,0.5539085268974304
348,-0.216860830783844,-0.17779965698719025,0.5539085268974304
349,-0.216860830783844,-0.17779965698719025,0.5539085268974304
350,-0.216860830783844,-0.17779965698719025,0.5539085268974304
351,-0.216860830783844,-0.17779965698719025,0.5539085268974304
352,-0.216860830783844,-0.17779965698719025,0.5539085268974304
353,-0.216860830783844,-0.17779965698719025,0.5539085268974304
354,-0.216860830783844,-0.17779965698719025,0.5539085268974304
355,-0.216860830783844,-0.17779965698719025,0.5539085268974304
356,-0.216860830783844,-0.17779965698719025,0.5539085268974304
357,-0.216860830783844,-0.17779965698719025,0.5539085268974304
358,-0.216860830783844,-0.17779965698719025,0.5539085268974304
359,-0.216860830783844,-0.17779965698719025,0.5539085268974304
360,-0.216860830783844,-0.17779965698719025,0.5539085268974304
361,-0.216860830783844,-0.17779965698719025,0.5539085268974304
362,-0.216860830783844,-0.17779965698719025,0.5539085268974304
363,-0.216860830783844,-0.17779965698719025,0.5539085268974304
364,-0.216860830783844,-0.17779965698719025,0.5539085268974304
365,-0.216860830783844,-0.17779965698719025,0.5539085268974304
366,-0.216860830783844,-0.17779965698719025,0.5539085268974304
367,-0.216860830783844,-0.17779965698719025,0.5539085268974304
368,-0.216860830783844,-0.17779965698719025,0.5539085268974304
369,-0.216860830783844,-0.17779965698719025,0.5539085268974304
370,-0.216860830783844,-0.17779965698719025,0.5539085268974304
371,-0.216860830783844,-0.17779965698719025,0.5539085268974304
372,-0.216860830783844,-0.17779965698719025,0.5539085268974304
373,-0.216860830783844,-0.17779965698719025,0.5539085268974304
374,-0.216860830783844,-0.17779965698719025,0.5539085268974304
375,-0.216860830783844,-0.17779965698719025,0.5539085268974304
376,-0.216860830783844,-0.17779965698719025,0.5539085268974304
377,-0.216860830783844,-0.17779965698719025,0.5539085268974304
378,-0.216860830783844,-0.17779965698719025,0.5539085268974304
379,-0.216860830783844,-0.17779965698719025,0.5539085268974304
380,-0.216860830783844,-0.17779965698719025,0.5539085268974304
381,-0.216860830783844,-0.17779965698719025,0.5539085268974304
382,-0.216860830783844,-0.17779965698719025,0.5539085268974304
383,-0.216860830783844,-0.17779965698719025,0.5539085268974304
384,-0.216860830783844,-0.17779965698719025,0.5539085268974304
385,-0.216860830783844,-0.17779965698719025,0.5539085268974304
386,-0.216860830783844,-0.17779965698719025,0.5539085268974304
387,-0.216860830783844,-0.17779965698719025,0.5539085268974304
388,-0.216860830783844,-0.17779965698719025,0.5539085268974304
389,-0.216860830783844,-0.17779965698719025,0.5539085268974304
390,-0.216860830783844,-0.17779965698719025,0.5539085268974304
391,-0.216860830783844,-0.17779965698719025,0.5539085268974304
392,-0.216860830783844,-0.17779965698719025,0.5539085268974304
393,-0.216860830783844,-0.17779965698719025,0.5539085268974304
394,-0.216860830783844,-0.17779965698719025,0.5539085268974304
395,-0.216860830783844,-0.17779965698719025,0.5539085268974304
396,-0.216860830783844,-0.17779965698719025,0.5539085268974304
397,-0.216860830783844,-0.17779965698719025,0.5539085268974304
398,-0.216860830783844,-0.17779965698719025,0.5539085268974304
399,-0.216860830783844,-0.17779965698719025,0.5539085268974304
400,-0.216860830783844,-0.17779965698719025,0.5539085268974304
401,-0.216860830783844,-0.17779965698719025,0.5539085268974304
402,-0.216860830783844,-0.17779965698719025,0.5539085268974304
403,-0.216860830783844,-0.17779965698719025,0.5539085268974304
404,-0.216860830783844,-0.17779965698719025,0.5539085268974304
405,-0.216860830783844,-0.17779965698719025,0.5539085268974304
406,-0.216860830783844,-0.17779965698719025,0.5539085268974304
407,-0.216860830783844,-0.17779965698719025,0.5539085268974304
408,-0.216860830783844,-0.17779965698719025,0.5539085268974304
409,-0.216860830783844,-0.17779965698719025,0.5539085268974304
410,-0.216860830783844,-0.17779965698719025,0.5539085268974304
411,-0.216860830783844,-0.17779965698719025,0.5539085268974304
412,-0.216860830783844,-0.17779965698719025,0.5539085268974304
413,-0.216860830783844,-0.17779965698719025,0.5539085268974304
414,-0.216860830783844,-0.17779965698719025,0.5539085268974304
415,-0.216860830783844,-0.17779965698719025,0.5539085268974304
416,-0.216860830783844,-0.17779965698719025,0.5539085268974304
417,-0.216860830783844,-0.17779965698719025,0.5539085268974304
418,-0.216860830783844,-0.17779965698719025,0.5539085268974304
419,-0.216860830783844,-0.17779965698719025,0.5539085268974304
420,-0.216860830783844,-0.17779965698719025,0.5539085268974304
421,-0.216860830783844,-0.17779965698719025,0.5539085268974304
422,-0.216860830783844,-0.17779965698719025,0.5539085268974304
423,-0.216860830783844,-0.17779965698719025,0.5539085268974304
424,-0.216860830783844,-0.17779965698719025,0.5539085268974304
425,-0.216860830783844,-0.17779965698719025,0.5539085268974304
426,-0.216860830783844,-0.17779965698719025,0.5539085268974304
427,-0.216860830783844,-0.17779965698719025,0.5539085268974304
428,-0.216860830783844,-0.17779965698719025,0.5539085268974304
429,-0.216860830783844,-0.17779965698719025,0.5539085268974304
430,-0.216860830783844,-0.17779965698719025,0.5539085268974304
431,-0.216860830783844,-0.17779965698719025,0.5539085268974304
432,-0.216860830783844,-0.17779965698719025,0.5539085268974304
433,-0.216860830783844,-0.17779965698719025,0.5539085268974304
434,-0.216860830783844,-0.17779965698719025,0.5539085268974304
435,-0.216860830783844,-0.17779965698719025,0.5539085268974304
436,0.021852556616067886,-0.19569940865039825,0.33888041973114014
437,0.021852556616067886,-0.19569940865039825,0.33888041973114014
438,0.021852556616067886,-0.19569940865039825,0.33888041973114014
439,0.021852556616067886,-0.19569940865039825,0.33888041973114014
440,0.021852556616067886,-0.19569940865039825,0.33888041973114014
441,0.021852556616067886,-0.19569940865039825,0.33888041973114014
442,-0.19888706505298615,-0.15044155716896057,0.4800441563129425
443,-0.19888706505298615,-0.15044155716896057,0.4800441563129425
444,-0.19888706505298615,-0.15044155716896057,0.4800441563129425
445,-0.19888706505298615,-0.15044155716896057,0.4800441563129425
446,-0.1825534850358963,-0.1213277205824852,0.4595892131328583
447,-0.18077854812145233,-0.12274222075939178,0.45512068271636963
448,-0.18077854812145233,-0.12274222075939178,0.45512068271636963
449,-0.17313715815544128,-0.10277554392814636,0.4509834051132202
450,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
451,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
452,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
453,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
454,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
455,-0.18072204291820526,-0.10331572592258453,0.4571652114391327
456,-0.2774996757507324,-0.16055619716644287,0.5911678075790405
